,eval_win_rate,algo,step,scenario
0,0.03,BPPO,400000.0,academy_3_vs_1_with_keeper
1,0.02,BPPO,800000.0,academy_3_vs_1_with_keeper
2,0.04,BPPO,1200000.0,academy_3_vs_1_with_keeper
3,0.03,BPPO,1600000.0,academy_3_vs_1_with_keeper
4,0.04,BPPO,2000000.0,academy_3_vs_1_with_keeper
5,0.05,BPPO,2400000.0,academy_3_vs_1_with_keeper
6,0.01,BPPO,2800000.0,academy_3_vs_1_with_keeper
7,0.01,BPPO,3200000.0,academy_3_vs_1_with_keeper
8,0.06,BPPO,3600000.0,academy_3_vs_1_with_keeper
9,0.02,BPPO,4000000.0,academy_3_vs_1_with_keeper
10,0.15,BPPO,4400000.0,academy_3_vs_1_with_keeper
11,0.25,BPPO,4800000.0,academy_3_vs_1_with_keeper
12,0.31,BPPO,5200000.0,academy_3_vs_1_with_keeper
13,0.24,BPPO,5600000.0,academy_3_vs_1_with_keeper
14,0.3,BPPO,6000000.0,academy_3_vs_1_with_keeper
15,0.65,BPPO,6400000.0,academy_3_vs_1_with_keeper
16,0.72,BPPO,6800000.0,academy_3_vs_1_with_keeper
17,0.83,BPPO,7200000.0,academy_3_vs_1_with_keeper
18,0.7,BPPO,7600000.0,academy_3_vs_1_with_keeper
19,0.61,BPPO,8000000.0,academy_3_vs_1_with_keeper
20,0.7,BPPO,8400000.0,academy_3_vs_1_with_keeper
21,0.68,BPPO,8800000.0,academy_3_vs_1_with_keeper
22,0.87,BPPO,9200000.0,academy_3_vs_1_with_keeper
23,0.89,BPPO,9600000.0,academy_3_vs_1_with_keeper
24,0.69,BPPO,10000000.0,academy_3_vs_1_with_keeper
25,0.77,BPPO,10400000.0,academy_3_vs_1_with_keeper
26,0.8,BPPO,10800000.0,academy_3_vs_1_with_keeper
27,0.78,BPPO,11200000.0,academy_3_vs_1_with_keeper
28,0.83,BPPO,11600000.0,academy_3_vs_1_with_keeper
29,0.86,BPPO,12000000.0,academy_3_vs_1_with_keeper
30,0.74,BPPO,12400000.0,academy_3_vs_1_with_keeper
31,0.89,BPPO,12800000.0,academy_3_vs_1_with_keeper
32,0.67,BPPO,13200000.0,academy_3_vs_1_with_keeper
33,0.84,BPPO,13600000.0,academy_3_vs_1_with_keeper
34,0.9,BPPO,14000000.0,academy_3_vs_1_with_keeper
35,0.85,BPPO,14400000.0,academy_3_vs_1_with_keeper
36,0.82,BPPO,14800000.0,academy_3_vs_1_with_keeper
37,0.85,BPPO,15200000.0,academy_3_vs_1_with_keeper
38,0.9,BPPO,15600000.0,academy_3_vs_1_with_keeper
39,0.82,BPPO,16000000.0,academy_3_vs_1_with_keeper
40,0.73,BPPO,16400000.0,academy_3_vs_1_with_keeper
41,0.93,BPPO,16800000.0,academy_3_vs_1_with_keeper
42,0.89,BPPO,17200000.0,academy_3_vs_1_with_keeper
43,0.85,BPPO,17600000.0,academy_3_vs_1_with_keeper
44,0.85,BPPO,18000000.0,academy_3_vs_1_with_keeper
45,0.88,BPPO,18400000.0,academy_3_vs_1_with_keeper
46,0.69,BPPO,18800000.0,academy_3_vs_1_with_keeper
47,0.89,BPPO,19200000.0,academy_3_vs_1_with_keeper
48,0.85,BPPO,19600000.0,academy_3_vs_1_with_keeper
49,0.82,BPPO,20000000.0,academy_3_vs_1_with_keeper
0,0.03,BPPO,400000.0,academy_3_vs_1_with_keeper
1,0.02,BPPO,800000.0,academy_3_vs_1_with_keeper
2,0.1,BPPO,1200000.0,academy_3_vs_1_with_keeper
3,0.32,BPPO,1600000.0,academy_3_vs_1_with_keeper
4,0.27,BPPO,2000000.0,academy_3_vs_1_with_keeper
5,0.55,BPPO,2400000.0,academy_3_vs_1_with_keeper
6,0.52,BPPO,2800000.0,academy_3_vs_1_with_keeper
7,0.59,BPPO,3200000.0,academy_3_vs_1_with_keeper
8,0.48,BPPO,3600000.0,academy_3_vs_1_with_keeper
9,0.6,BPPO,4000000.0,academy_3_vs_1_with_keeper
10,0.57,BPPO,4400000.0,academy_3_vs_1_with_keeper
11,0.5,BPPO,4800000.0,academy_3_vs_1_with_keeper
12,0.55,BPPO,5200000.0,academy_3_vs_1_with_keeper
13,0.68,BPPO,5600000.0,academy_3_vs_1_with_keeper
14,0.65,BPPO,6000000.0,academy_3_vs_1_with_keeper
15,0.75,BPPO,6400000.0,academy_3_vs_1_with_keeper
16,0.73,BPPO,6800000.0,academy_3_vs_1_with_keeper
17,0.66,BPPO,7200000.0,academy_3_vs_1_with_keeper
18,0.7,BPPO,7600000.0,academy_3_vs_1_with_keeper
19,0.71,BPPO,8000000.0,academy_3_vs_1_with_keeper
20,0.67,BPPO,8400000.0,academy_3_vs_1_with_keeper
21,0.66,BPPO,8800000.0,academy_3_vs_1_with_keeper
22,0.67,BPPO,9200000.0,academy_3_vs_1_with_keeper
23,0.75,BPPO,9600000.0,academy_3_vs_1_with_keeper
24,0.82,BPPO,10000000.0,academy_3_vs_1_with_keeper
25,0.69,BPPO,10400000.0,academy_3_vs_1_with_keeper
26,0.76,BPPO,10800000.0,academy_3_vs_1_with_keeper
27,0.78,BPPO,11200000.0,academy_3_vs_1_with_keeper
28,0.77,BPPO,11600000.0,academy_3_vs_1_with_keeper
29,0.71,BPPO,12000000.0,academy_3_vs_1_with_keeper
30,0.72,BPPO,12400000.0,academy_3_vs_1_with_keeper
31,0.78,BPPO,12800000.0,academy_3_vs_1_with_keeper
32,0.69,BPPO,13200000.0,academy_3_vs_1_with_keeper
33,0.7,BPPO,13600000.0,academy_3_vs_1_with_keeper
34,0.75,BPPO,14000000.0,academy_3_vs_1_with_keeper
35,0.75,BPPO,14400000.0,academy_3_vs_1_with_keeper
36,0.69,BPPO,14800000.0,academy_3_vs_1_with_keeper
37,0.76,BPPO,15200000.0,academy_3_vs_1_with_keeper
38,0.84,BPPO,15600000.0,academy_3_vs_1_with_keeper
39,0.68,BPPO,16000000.0,academy_3_vs_1_with_keeper
40,0.68,BPPO,16400000.0,academy_3_vs_1_with_keeper
41,0.75,BPPO,16800000.0,academy_3_vs_1_with_keeper
42,0.77,BPPO,17200000.0,academy_3_vs_1_with_keeper
43,0.64,BPPO,17600000.0,academy_3_vs_1_with_keeper
44,0.76,BPPO,18000000.0,academy_3_vs_1_with_keeper
45,0.74,BPPO,18400000.0,academy_3_vs_1_with_keeper
46,0.72,BPPO,18800000.0,academy_3_vs_1_with_keeper
47,0.8,BPPO,19200000.0,academy_3_vs_1_with_keeper
48,0.73,BPPO,19600000.0,academy_3_vs_1_with_keeper
49,0.79,BPPO,20000000.0,academy_3_vs_1_with_keeper
0,0.03,BPPO,400000.0,academy_3_vs_1_with_keeper
1,0.11,BPPO,800000.0,academy_3_vs_1_with_keeper
2,0.15,BPPO,1200000.0,academy_3_vs_1_with_keeper
3,0.34,BPPO,1600000.0,academy_3_vs_1_with_keeper
4,0.54,BPPO,2000000.0,academy_3_vs_1_with_keeper
5,0.53,BPPO,2400000.0,academy_3_vs_1_with_keeper
6,0.5,BPPO,2800000.0,academy_3_vs_1_with_keeper
7,0.56,BPPO,3200000.0,academy_3_vs_1_with_keeper
8,0.69,BPPO,3600000.0,academy_3_vs_1_with_keeper
9,0.54,BPPO,4000000.0,academy_3_vs_1_with_keeper
10,0.58,BPPO,4400000.0,academy_3_vs_1_with_keeper
11,0.62,BPPO,4800000.0,academy_3_vs_1_with_keeper
12,0.45,BPPO,5200000.0,academy_3_vs_1_with_keeper
13,0.68,BPPO,5600000.0,academy_3_vs_1_with_keeper
14,0.61,BPPO,6000000.0,academy_3_vs_1_with_keeper
15,0.61,BPPO,6400000.0,academy_3_vs_1_with_keeper
16,0.65,BPPO,6800000.0,academy_3_vs_1_with_keeper
17,0.75,BPPO,7200000.0,academy_3_vs_1_with_keeper
18,0.75,BPPO,7600000.0,academy_3_vs_1_with_keeper
19,0.69,BPPO,8000000.0,academy_3_vs_1_with_keeper
20,0.68,BPPO,8400000.0,academy_3_vs_1_with_keeper
21,0.79,BPPO,8800000.0,academy_3_vs_1_with_keeper
22,0.61,BPPO,9200000.0,academy_3_vs_1_with_keeper
23,0.62,BPPO,9600000.0,academy_3_vs_1_with_keeper
24,0.63,BPPO,10000000.0,academy_3_vs_1_with_keeper
25,0.61,BPPO,10400000.0,academy_3_vs_1_with_keeper
26,0.6,BPPO,10800000.0,academy_3_vs_1_with_keeper
27,0.74,BPPO,11200000.0,academy_3_vs_1_with_keeper
28,0.65,BPPO,11600000.0,academy_3_vs_1_with_keeper
29,0.74,BPPO,12000000.0,academy_3_vs_1_with_keeper
30,0.66,BPPO,12400000.0,academy_3_vs_1_with_keeper
31,0.67,BPPO,12800000.0,academy_3_vs_1_with_keeper
32,0.7,BPPO,13200000.0,academy_3_vs_1_with_keeper
33,0.77,BPPO,13600000.0,academy_3_vs_1_with_keeper
34,0.65,BPPO,14000000.0,academy_3_vs_1_with_keeper
35,0.67,BPPO,14400000.0,academy_3_vs_1_with_keeper
36,0.67,BPPO,14800000.0,academy_3_vs_1_with_keeper
37,0.7,BPPO,15200000.0,academy_3_vs_1_with_keeper
38,0.75,BPPO,15600000.0,academy_3_vs_1_with_keeper
39,0.7,BPPO,16000000.0,academy_3_vs_1_with_keeper
40,0.83,BPPO,16400000.0,academy_3_vs_1_with_keeper
41,0.77,BPPO,16800000.0,academy_3_vs_1_with_keeper
42,0.83,BPPO,17200000.0,academy_3_vs_1_with_keeper
43,0.76,BPPO,17600000.0,academy_3_vs_1_with_keeper
44,0.74,BPPO,18000000.0,academy_3_vs_1_with_keeper
45,0.74,BPPO,18400000.0,academy_3_vs_1_with_keeper
46,0.83,BPPO,18800000.0,academy_3_vs_1_with_keeper
47,0.74,BPPO,19200000.0,academy_3_vs_1_with_keeper
48,0.77,BPPO,19600000.0,academy_3_vs_1_with_keeper
49,0.71,BPPO,20000000.0,academy_3_vs_1_with_keeper
0,0.01,BPPO,400000.0,academy_3_vs_1_with_keeper
1,0.22,BPPO,800000.0,academy_3_vs_1_with_keeper
2,0.35,BPPO,1200000.0,academy_3_vs_1_with_keeper
3,0.37,BPPO,1600000.0,academy_3_vs_1_with_keeper
4,0.43,BPPO,2000000.0,academy_3_vs_1_with_keeper
5,0.53,BPPO,2400000.0,academy_3_vs_1_with_keeper
6,0.54,BPPO,2800000.0,academy_3_vs_1_with_keeper
7,0.63,BPPO,3200000.0,academy_3_vs_1_with_keeper
8,0.77,BPPO,3600000.0,academy_3_vs_1_with_keeper
9,0.8,BPPO,4000000.0,academy_3_vs_1_with_keeper
10,0.77,BPPO,4400000.0,academy_3_vs_1_with_keeper
11,0.75,BPPO,4800000.0,academy_3_vs_1_with_keeper
12,0.82,BPPO,5200000.0,academy_3_vs_1_with_keeper
13,0.7,BPPO,5600000.0,academy_3_vs_1_with_keeper
14,0.58,BPPO,6000000.0,academy_3_vs_1_with_keeper
15,0.81,BPPO,6400000.0,academy_3_vs_1_with_keeper
16,0.85,BPPO,6800000.0,academy_3_vs_1_with_keeper
17,0.73,BPPO,7200000.0,academy_3_vs_1_with_keeper
18,0.77,BPPO,7600000.0,academy_3_vs_1_with_keeper
19,0.78,BPPO,8000000.0,academy_3_vs_1_with_keeper
20,0.79,BPPO,8400000.0,academy_3_vs_1_with_keeper
21,0.82,BPPO,8800000.0,academy_3_vs_1_with_keeper
22,0.76,BPPO,9200000.0,academy_3_vs_1_with_keeper
23,0.74,BPPO,9600000.0,academy_3_vs_1_with_keeper
24,0.67,BPPO,10000000.0,academy_3_vs_1_with_keeper
25,0.81,BPPO,10400000.0,academy_3_vs_1_with_keeper
26,0.78,BPPO,10800000.0,academy_3_vs_1_with_keeper
27,0.81,BPPO,11200000.0,academy_3_vs_1_with_keeper
28,0.88,BPPO,11600000.0,academy_3_vs_1_with_keeper
29,0.79,BPPO,12000000.0,academy_3_vs_1_with_keeper
30,0.59,BPPO,12400000.0,academy_3_vs_1_with_keeper
31,0.84,BPPO,12800000.0,academy_3_vs_1_with_keeper
32,0.81,BPPO,13200000.0,academy_3_vs_1_with_keeper
33,0.72,BPPO,13600000.0,academy_3_vs_1_with_keeper
34,0.78,BPPO,14000000.0,academy_3_vs_1_with_keeper
35,0.84,BPPO,14400000.0,academy_3_vs_1_with_keeper
36,0.88,BPPO,14800000.0,academy_3_vs_1_with_keeper
37,0.9,BPPO,15200000.0,academy_3_vs_1_with_keeper
38,0.81,BPPO,15600000.0,academy_3_vs_1_with_keeper
39,0.78,BPPO,16000000.0,academy_3_vs_1_with_keeper
40,0.81,BPPO,16400000.0,academy_3_vs_1_with_keeper
41,0.89,BPPO,16800000.0,academy_3_vs_1_with_keeper
42,0.76,BPPO,17200000.0,academy_3_vs_1_with_keeper
43,0.8,BPPO,17600000.0,academy_3_vs_1_with_keeper
44,0.8,BPPO,18000000.0,academy_3_vs_1_with_keeper
45,0.74,BPPO,18400000.0,academy_3_vs_1_with_keeper
46,0.62,BPPO,18800000.0,academy_3_vs_1_with_keeper
47,0.45,BPPO,19200000.0,academy_3_vs_1_with_keeper
48,0.61,BPPO,19600000.0,academy_3_vs_1_with_keeper
49,0.75,BPPO,20000000.0,academy_3_vs_1_with_keeper
0,0.02,BPPO,400000.0,academy_3_vs_1_with_keeper
1,0.05,BPPO,800000.0,academy_3_vs_1_with_keeper
2,0.05,BPPO,1200000.0,academy_3_vs_1_with_keeper
3,0.32,BPPO,1600000.0,academy_3_vs_1_with_keeper
4,0.42,BPPO,2000000.0,academy_3_vs_1_with_keeper
5,0.32,BPPO,2400000.0,academy_3_vs_1_with_keeper
6,0.29,BPPO,2800000.0,academy_3_vs_1_with_keeper
7,0.43,BPPO,3200000.0,academy_3_vs_1_with_keeper
8,0.42,BPPO,3600000.0,academy_3_vs_1_with_keeper
9,0.51,BPPO,4000000.0,academy_3_vs_1_with_keeper
10,0.51,BPPO,4400000.0,academy_3_vs_1_with_keeper
11,0.33,BPPO,4800000.0,academy_3_vs_1_with_keeper
12,0.43,BPPO,5200000.0,academy_3_vs_1_with_keeper
13,0.63,BPPO,5600000.0,academy_3_vs_1_with_keeper
14,0.63,BPPO,6000000.0,academy_3_vs_1_with_keeper
15,0.69,BPPO,6400000.0,academy_3_vs_1_with_keeper
16,0.57,BPPO,6800000.0,academy_3_vs_1_with_keeper
17,0.66,BPPO,7200000.0,academy_3_vs_1_with_keeper
18,0.64,BPPO,7600000.0,academy_3_vs_1_with_keeper
19,0.66,BPPO,8000000.0,academy_3_vs_1_with_keeper
20,0.7,BPPO,8400000.0,academy_3_vs_1_with_keeper
21,0.58,BPPO,8800000.0,academy_3_vs_1_with_keeper
22,0.66,BPPO,9200000.0,academy_3_vs_1_with_keeper
23,0.63,BPPO,9600000.0,academy_3_vs_1_with_keeper
24,0.72,BPPO,10000000.0,academy_3_vs_1_with_keeper
25,0.72,BPPO,10400000.0,academy_3_vs_1_with_keeper
26,0.65,BPPO,10800000.0,academy_3_vs_1_with_keeper
27,0.64,BPPO,11200000.0,academy_3_vs_1_with_keeper
28,0.66,BPPO,11600000.0,academy_3_vs_1_with_keeper
29,0.64,BPPO,12000000.0,academy_3_vs_1_with_keeper
30,0.71,BPPO,12400000.0,academy_3_vs_1_with_keeper
31,0.69,BPPO,12800000.0,academy_3_vs_1_with_keeper
32,0.72,BPPO,13200000.0,academy_3_vs_1_with_keeper
33,0.62,BPPO,13600000.0,academy_3_vs_1_with_keeper
34,0.6,BPPO,14000000.0,academy_3_vs_1_with_keeper
35,0.7,BPPO,14400000.0,academy_3_vs_1_with_keeper
36,0.71,BPPO,14800000.0,academy_3_vs_1_with_keeper
37,0.68,BPPO,15200000.0,academy_3_vs_1_with_keeper
38,0.67,BPPO,15600000.0,academy_3_vs_1_with_keeper
39,0.72,BPPO,16000000.0,academy_3_vs_1_with_keeper
40,0.71,BPPO,16400000.0,academy_3_vs_1_with_keeper
41,0.73,BPPO,16800000.0,academy_3_vs_1_with_keeper
42,0.75,BPPO,17200000.0,academy_3_vs_1_with_keeper
43,0.7,BPPO,17600000.0,academy_3_vs_1_with_keeper
44,0.69,BPPO,18000000.0,academy_3_vs_1_with_keeper
45,0.77,BPPO,18400000.0,academy_3_vs_1_with_keeper
46,0.71,BPPO,18800000.0,academy_3_vs_1_with_keeper
47,0.73,BPPO,19200000.0,academy_3_vs_1_with_keeper
48,0.7,BPPO,19600000.0,academy_3_vs_1_with_keeper
49,0.7,BPPO,20000000.0,academy_3_vs_1_with_keeper
0,0.04,ARMAPPO,400000.0,academy_3_vs_1_with_keeper
1,0.01,ARMAPPO,800000.0,academy_3_vs_1_with_keeper
2,0.3,ARMAPPO,1200000.0,academy_3_vs_1_with_keeper
3,0.46,ARMAPPO,1600000.0,academy_3_vs_1_with_keeper
4,0.49,ARMAPPO,2000000.0,academy_3_vs_1_with_keeper
5,0.56,ARMAPPO,2400000.0,academy_3_vs_1_with_keeper
6,0.71,ARMAPPO,2800000.0,academy_3_vs_1_with_keeper
7,0.59,ARMAPPO,3200000.0,academy_3_vs_1_with_keeper
8,0.75,ARMAPPO,3600000.0,academy_3_vs_1_with_keeper
9,0.61,ARMAPPO,4000000.0,academy_3_vs_1_with_keeper
10,0.72,ARMAPPO,4400000.0,academy_3_vs_1_with_keeper
11,0.75,ARMAPPO,4800000.0,academy_3_vs_1_with_keeper
12,0.72,ARMAPPO,5200000.0,academy_3_vs_1_with_keeper
13,0.69,ARMAPPO,5600000.0,academy_3_vs_1_with_keeper
14,0.79,ARMAPPO,6000000.0,academy_3_vs_1_with_keeper
15,0.68,ARMAPPO,6400000.0,academy_3_vs_1_with_keeper
16,0.46,ARMAPPO,6800000.0,academy_3_vs_1_with_keeper
17,0.57,ARMAPPO,7200000.0,academy_3_vs_1_with_keeper
18,0.73,ARMAPPO,7600000.0,academy_3_vs_1_with_keeper
19,0.68,ARMAPPO,8000000.0,academy_3_vs_1_with_keeper
20,0.7,ARMAPPO,8400000.0,academy_3_vs_1_with_keeper
21,0.82,ARMAPPO,8800000.0,academy_3_vs_1_with_keeper
22,0.47,ARMAPPO,9200000.0,academy_3_vs_1_with_keeper
23,0.55,ARMAPPO,9600000.0,academy_3_vs_1_with_keeper
24,0.64,ARMAPPO,10000000.0,academy_3_vs_1_with_keeper
25,0.77,ARMAPPO,10400000.0,academy_3_vs_1_with_keeper
26,0.44,ARMAPPO,10800000.0,academy_3_vs_1_with_keeper
27,0.75,ARMAPPO,11200000.0,academy_3_vs_1_with_keeper
28,0.73,ARMAPPO,11600000.0,academy_3_vs_1_with_keeper
29,0.7,ARMAPPO,12000000.0,academy_3_vs_1_with_keeper
30,0.69,ARMAPPO,12400000.0,academy_3_vs_1_with_keeper
31,0.69,ARMAPPO,12800000.0,academy_3_vs_1_with_keeper
32,0.71,ARMAPPO,13200000.0,academy_3_vs_1_with_keeper
33,0.57,ARMAPPO,13600000.0,academy_3_vs_1_with_keeper
34,0.72,ARMAPPO,14000000.0,academy_3_vs_1_with_keeper
35,0.6,ARMAPPO,14400000.0,academy_3_vs_1_with_keeper
36,0.66,ARMAPPO,14800000.0,academy_3_vs_1_with_keeper
37,0.59,ARMAPPO,15200000.0,academy_3_vs_1_with_keeper
38,0.61,ARMAPPO,15600000.0,academy_3_vs_1_with_keeper
39,0.62,ARMAPPO,16000000.0,academy_3_vs_1_with_keeper
40,0.71,ARMAPPO,16400000.0,academy_3_vs_1_with_keeper
41,0.8,ARMAPPO,16800000.0,academy_3_vs_1_with_keeper
42,0.54,ARMAPPO,17200000.0,academy_3_vs_1_with_keeper
43,0.68,ARMAPPO,17600000.0,academy_3_vs_1_with_keeper
44,0.69,ARMAPPO,18000000.0,academy_3_vs_1_with_keeper
45,0.7,ARMAPPO,18400000.0,academy_3_vs_1_with_keeper
46,0.51,ARMAPPO,18800000.0,academy_3_vs_1_with_keeper
47,0.66,ARMAPPO,19200000.0,academy_3_vs_1_with_keeper
48,0.8,ARMAPPO,19600000.0,academy_3_vs_1_with_keeper
49,0.64,ARMAPPO,20000000.0,academy_3_vs_1_with_keeper
0,0.0,ARMAPPO,400000.0,academy_3_vs_1_with_keeper
1,0.07,ARMAPPO,800000.0,academy_3_vs_1_with_keeper
2,0.01,ARMAPPO,1200000.0,academy_3_vs_1_with_keeper
3,0.69,ARMAPPO,1600000.0,academy_3_vs_1_with_keeper
4,0.42,ARMAPPO,2000000.0,academy_3_vs_1_with_keeper
5,0.63,ARMAPPO,2400000.0,academy_3_vs_1_with_keeper
6,0.69,ARMAPPO,2800000.0,academy_3_vs_1_with_keeper
7,0.75,ARMAPPO,3200000.0,academy_3_vs_1_with_keeper
8,0.8,ARMAPPO,3600000.0,academy_3_vs_1_with_keeper
9,0.72,ARMAPPO,4000000.0,academy_3_vs_1_with_keeper
10,0.72,ARMAPPO,4400000.0,academy_3_vs_1_with_keeper
11,0.73,ARMAPPO,4800000.0,academy_3_vs_1_with_keeper
12,0.85,ARMAPPO,5200000.0,academy_3_vs_1_with_keeper
13,0.85,ARMAPPO,5600000.0,academy_3_vs_1_with_keeper
14,0.79,ARMAPPO,6000000.0,academy_3_vs_1_with_keeper
15,0.71,ARMAPPO,6400000.0,academy_3_vs_1_with_keeper
16,0.77,ARMAPPO,6800000.0,academy_3_vs_1_with_keeper
17,0.73,ARMAPPO,7200000.0,academy_3_vs_1_with_keeper
18,0.75,ARMAPPO,7600000.0,academy_3_vs_1_with_keeper
19,0.79,ARMAPPO,8000000.0,academy_3_vs_1_with_keeper
20,0.81,ARMAPPO,8400000.0,academy_3_vs_1_with_keeper
21,0.75,ARMAPPO,8800000.0,academy_3_vs_1_with_keeper
22,0.73,ARMAPPO,9200000.0,academy_3_vs_1_with_keeper
23,0.73,ARMAPPO,9600000.0,academy_3_vs_1_with_keeper
24,0.7,ARMAPPO,10000000.0,academy_3_vs_1_with_keeper
25,0.76,ARMAPPO,10400000.0,academy_3_vs_1_with_keeper
26,0.66,ARMAPPO,10800000.0,academy_3_vs_1_with_keeper
27,0.75,ARMAPPO,11200000.0,academy_3_vs_1_with_keeper
28,0.73,ARMAPPO,11600000.0,academy_3_vs_1_with_keeper
29,0.76,ARMAPPO,12000000.0,academy_3_vs_1_with_keeper
30,0.71,ARMAPPO,12400000.0,academy_3_vs_1_with_keeper
31,0.56,ARMAPPO,12800000.0,academy_3_vs_1_with_keeper
32,0.74,ARMAPPO,13200000.0,academy_3_vs_1_with_keeper
33,0.71,ARMAPPO,13600000.0,academy_3_vs_1_with_keeper
34,0.69,ARMAPPO,14000000.0,academy_3_vs_1_with_keeper
35,0.82,ARMAPPO,14400000.0,academy_3_vs_1_with_keeper
